article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_07,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,27,37,0,3,0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,37,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.07142857142857142,0.3333333333333333,0.11764705882352941,1,13,2,14,0.0,0.0,0.0,0,25,15,0.1,0.07692307692307693,0.08695652173913043,1,9,12,1.0,0,{},True,37,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37,4382,False,False,32012L0027_qwen2.5-coder:32b_zero-shot_20250421_172221.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_07,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_07,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,zero-shot,True,0,0.2727272727272727,0.6,0.37499999999999994,3,8,2,1,2,0,0.3333333333333333,1.0,0.5,0,1,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0,3,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0.5,0.8571428571428571,0.631578947368421,6,6,1,12,0.4166666666666667,0.8333333333333334,0.5555555555555556,5,7,1,0.25,0.5,0.3333333333333333,1,3,1,1.0,0,{},True,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,724,False,False,32006L0066_gpt-4o-2024-08-06_zero-shot_20250421_024959.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,few-shot,True,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2,3,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0,3,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0.5833333333333334,0.875,0.7000000000000001,7,5,1,12,0.5833333333333334,0.875,0.7000000000000001,7,5,1,0.5,0.6666666666666666,0.5714285714285715,2,2,1,1.0,0,{},True,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,778,False,False,32006L0066_gpt-4o-2024-08-06_few-shot_20250421_025005.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,one-shot,True,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,5,6,2,3,0,0,1.0,1.0,1.0,0,1,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0,3,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,1,0,0.5,1.0,0.6666666666666666,0.5833333333333334,0.875,0.7000000000000001,7,5,1,12,0.5833333333333334,0.875,0.7000000000000001,7,5,1,0.5,0.6666666666666666,0.5714285714285715,2,2,1,1.0,0,{},True,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,778,False,False,32006L0066_gpt-4o-2024-08-06_one-shot_20250421_025002.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,11,4,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.08333333333333333,0.25,0.125,1,11,3,12,0.0,0.0,0.0,0,12,4,0.0,0.0,0.0,0,4,1,1.0,0,{},True,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,899,False,False,32006L0066_qwen2.5-coder:32b_zero-shot_20250421_164503.ttl,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32006L0066_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,zero-shot,True,0,0.375,0.75,0.5,6,10,2,1,2,0,0.3333333333333333,1.0,0.5,4,0,0,1.0,1.0,1.0,0,2,0,0.0,0.0,0.0,1,3,1,0.25,0.5,0.3333333333333333,0,0,0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.4,0.5714285714285714,0.47058823529411764,4,6,3,10,0.4666666666666667,0.7777777777777778,0.5833333333333334,7,8,2,0.2,0.5,0.28571428571428575,1,4,1,1.0,0,{},True,11,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11,824,False,False,32012L0027_gpt-4o-2024-08-06_zero-shot_20250421_025008.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,few-shot,True,0,0.5625,0.6923076923076923,0.6206896551724138,9,7,4,3,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0.8,0.7272727272727273,0.761904761904762,8,2,3,10,0.8,0.8571428571428571,0.8275862068965518,12,3,2,0.6,0.75,0.6666666666666665,3,2,1,1.0,0,{},True,18,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,18,1268,False,False,32012L0027_gpt-4o-2024-08-06_few-shot_20250421_025022.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,gpt-4o-2024-08-06,one-shot,True,0,0.5625,0.6923076923076923,0.6206896551724138,9,7,4,3,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0,0,0,0.0,0.0,0.0,0,3,2,0.0,0.0,0.0,0.8,0.7272727272727273,0.761904761904762,8,2,3,10,0.8,0.8571428571428571,0.8275862068965518,12,3,2,0.6,0.75,0.6666666666666665,3,2,1,1.0,0,{},True,18,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,18,1280,False,False,32012L0027_gpt-4o-2024-08-06_one-shot_20250421_025017.ttl,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,gpt-4o-2024-08-06,zero-shot,True,0,0.22727272727272727,0.29411764705882354,0.25641025641025644,5,17,12,1,2,0,0.3333333333333333,1.0,0.5,2,0,7,1.0,0.2222222222222222,0.3636363636363636,2,0,1,1.0,0.6666666666666666,0.8,0,5,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.6363636363636364,0.7,0.6666666666666666,7,4,3,11,0.2608695652173913,0.4,0.31578947368421056,6,17,9,0.16666666666666666,0.6666666666666666,0.26666666666666666,2,10,1,1.0,0,{},True,19,1.0,0.2222222222222222,0.3636363636363636,2.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2006,False,False,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_025029.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,gpt-4o-2024-08-06,few-shot,True,0,0.36363636363636365,0.8,0.5000000000000001,8,14,2,3,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5,2,0,1,1.0,0.6666666666666666,0.8,2,3,0,0.4,1.0,0.5714285714285715,0,0,0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.6363636363636364,0.875,0.7368421052631579,7,4,1,11,0.34782608695652173,0.8,0.48484848484848486,8,15,2,0.16666666666666666,1.0,0.2857142857142857,2,10,0,1.0,0,{},True,10,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10,602,False,False,32018R1999_gpt-4o-2024-08-06_few-shot_20250421_025040.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,gpt-4o-2024-08-06,one-shot,True,0,0.4090909090909091,0.4090909090909091,0.4090909090909091,9,13,13,3,0,0,1.0,1.0,1.0,2,0,6,1.0,0.25,0.4,2,0,1,1.0,0.6666666666666666,0.8,2,3,5,0.4,0.2857142857142857,0.3333333333333333,0,0,0,0.0,0.0,0.0,0,10,1,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,8,3,3,11,0.5217391304347826,0.5217391304347826,0.5217391304347826,12,11,11,0.16666666666666666,0.6666666666666666,0.26666666666666666,2,10,1,1.0,0,{},True,24,1.0,0.25,0.4,2.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,24,1152,False,False,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_025038.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,22,0,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,11,0.0,0.0,0.0,0,23,0,0.0,0.0,0.0,0,12,0,1.0,0,{},True,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_174927.ttl,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,zero-shot,True,0,0.15384615384615385,0.25,0.1904761904761905,2,11,6,1,2,0,0.3333333333333333,1.0,0.5,0,2,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,1,1,2,0.5,0.3333333333333333,0.4,0,0,4,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.625,0.7142857142857143,0.6666666666666666,5,3,2,8,0.35714285714285715,0.8333333333333334,0.5,5,9,1,0.42857142857142855,1.0,0.6,3,4,0,1.0,0,{},True,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,943,False,False,32014R0256_gpt-4o-2024-08-06_zero-shot_20250421_025043.ttl,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,few-shot,True,0,0.5384615384615384,0.7,0.608695652173913,7,6,3,3,0,0,1.0,1.0,1.0,0,2,0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,2,0,2,1.0,0.5,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,4,1,0.2,0.5,0.28571428571428575,0.875,0.7777777777777778,0.823529411764706,7,1,2,8,0.6428571428571429,1.0,0.782608695652174,9,5,0,0.5714285714285714,1.0,0.7272727272727273,4,3,0,1.0,0,{},True,14,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,1050,False,False,32014R0256_gpt-4o-2024-08-06_few-shot_20250421_025051.ttl,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,one-shot,True,0,0.46153846153846156,0.6666666666666666,0.5454545454545455,6,7,3,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,0,0,1.0,1.0,1.0,0,2,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,4,1,0.2,0.5,0.28571428571428575,0.75,0.75,0.75,6,2,2,8,0.7142857142857143,1.0,0.8333333333333333,10,4,0,0.5714285714285714,1.0,0.7272727272727273,4,3,0,1.0,0,{},True,13,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,1002,False,False,32014R0256_gpt-4o-2024-08-06_one-shot_20250421_025047.ttl,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,zero-shot,True,0,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,13,8,1,2,0,0.3333333333333333,1.0,0.5,1,1,3,0.5,0.25,0.3333333333333333,2,0,1,1.0,0.6666666666666666,0.8,0,3,2,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.6666666666666666,0.7272727272727273,0.6956521739130435,8,4,3,12,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,14,8,0.1111111111111111,0.3333333333333333,0.16666666666666666,1,8,2,1.0,0,{},True,14,0.5,0.25,0.3333333333333333,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14,1077,False,False,32018L2001_gpt-4o-2024-08-06_zero-shot_20250421_025055.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,few-shot,True,0,0.4117647058823529,0.2692307692307692,0.3255813953488372,7,10,19,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,18,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.761904761904762,8,4,1,12,0.4444444444444444,1.0,0.6153846153846153,8,10,0,0.7777777777777778,0.875,0.823529411764706,7,2,1,1.0,0,{},True,26,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,26,1678,False,False,32018L2001_gpt-4o-2024-08-06_few-shot_20250421_025107.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,one-shot,True,0,0.5294117647058824,0.75,0.6206896551724139,9,8,3,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,1,1,0,0.5,1.0,0.6666666666666666,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0,0,0,0.0,0.0,0.0,2,5,1,0.2857142857142857,0.6666666666666666,0.4,0.75,0.8181818181818182,0.7826086956521738,9,3,2,12,0.5555555555555556,0.9090909090909091,0.6896551724137931,10,8,1,0.4444444444444444,0.8,0.5714285714285714,4,5,1,1.0,0,{},True,21,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,21,1444,False,False,32018L2001_gpt-4o-2024-08-06_one-shot_20250421_025100.ttl,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,zero-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,few-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
