article_id,model,strategy,is_valid,syntax_errors,precision,recall,f1_score,true_positives,false_positives,false_negatives,tp_core,fp_core,fn_core,precision_core,recall_core,f1_score_core,tp_policy_char,fp_policy_char,fn_policy_char,precision_policy_char,recall_policy_char,f1_score_policy_char,tp_compliance_char,fp_compliance_char,fn_compliance_char,precision_compliance_char,recall_compliance_char,f1_score_compliance_char,tp_actor,fp_actor,fn_actor,precision_actor,recall_actor,f1_score_actor,tp_other,fp_other,fn_other,precision_other,recall_other,f1_score_other,tp_time,fp_time,fn_time,precision_time,recall_time,f1_score_time,property_precision,property_recall,property_f1_score,property_true_positives,property_false_positives,property_false_negatives,property_diversity,class_precision,class_recall,class_f1_score,class_true_positives,class_false_positives,class_false_negatives,entity_precision,entity_recall,entity_f1_score,entity_true_positives,entity_false_positives,entity_false_negatives,ontology_consistency_score,constraint_violations,constraint_violations_by_type,ontology_conforms,ground_truth_triple_count,rel_contains_instrument_precision_contains_instrument,rel_contains_instrument_recall_contains_instrument,rel_contains_instrument_f1_score_contains_instrument,rel_contains_instrument_true_positives_contains_instrument,rel_contains_instrument_false_positives_contains_instrument,rel_contains_instrument_false_negatives_contains_instrument,rel_contains_objective_precision_contains_objective,rel_contains_objective_recall_contains_objective,rel_contains_objective_f1_score_contains_objective,rel_contains_objective_true_positives_contains_objective,rel_contains_objective_false_positives_contains_objective,rel_contains_objective_false_negatives_contains_objective,rel_contains_monitoring_form_precision_contains_monitoring_form,rel_contains_monitoring_form_recall_contains_monitoring_form,rel_contains_monitoring_form_f1_score_contains_monitoring_form,rel_contains_monitoring_form_true_positives_contains_monitoring_form,rel_contains_monitoring_form_false_positives_contains_monitoring_form,rel_contains_monitoring_form_false_negatives_contains_monitoring_form,rel_contains_sanctioning_form_precision_contains_sanctioning_form,rel_contains_sanctioning_form_recall_contains_sanctioning_form,rel_contains_sanctioning_form_f1_score_contains_sanctioning_form,rel_contains_sanctioning_form_true_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_positives_contains_sanctioning_form,rel_contains_sanctioning_form_false_negatives_contains_sanctioning_form,rel_addresses_precision_addresses,rel_addresses_recall_addresses,rel_addresses_f1_score_addresses,rel_addresses_true_positives_addresses,rel_addresses_false_positives_addresses,rel_addresses_false_negatives_addresses,triple_count,file_size,cleaned,fixed_jsonld,file_name,syntax_error_message,file_path
EU_32012L0027_Title_0_Chapter_2_Section_0_Article_08,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,gpt-4o-2024-08-06,zero-shot,True,0,0.13636363636363635,0.16666666666666666,0.15,3,19,15,1,2,0,0.3333333333333333,1.0,0.5,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,4,1,0.2,0.5,0.28571428571428575,1,1,14,0.5,0.06666666666666667,0.11764705882352941,0,10,0,0.0,0.0,0.0,0.36363636363636365,0.5,0.4210526315789474,4,7,4,11,0.17391304347826086,0.4444444444444444,0.25,4,19,5,0.08333333333333333,0.16666666666666666,0.1111111111111111,1,11,5,1.0,0,{},True,18,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,3348,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205121.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,gpt-4o-2024-08-06,one-shot,True,0,0.3181818181818182,0.5,0.3888888888888889,7,15,7,3,0,0,1.0,1.0,1.0,1,1,1,0.5,0.5,0.5,0,0,0,0.0,0.0,0.0,1,4,5,0.2,0.16666666666666666,0.1818181818181818,1,1,0,0.5,1.0,0.6666666666666666,1,9,1,0.1,0.5,0.16666666666666669,0.7272727272727273,0.7272727272727273,0.7272727272727273,8,3,3,11,0.4782608695652174,0.7333333333333333,0.5789473684210527,11,12,4,0.25,0.75,0.375,3,9,1,1.0,0,{},True,18,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18,4077,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205134.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,qwen2.5-coder:32b,zero-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18426,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_185920.jsonld,Expecting value: line 1 column 1 (char 0),experiment-2-jsonld/results/EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02/32018R1999_qwen2.5-coder:32b_zero-shot_20250421_185920.jsonld
EU_32018R1999_Title_0_Chapter_1_Section_0_Article_02,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,22,59,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0,2,59,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.14285714285714288,1,10,2,11,0.0,0.0,0.0,0,23,28,0.0,0.0,0.0,0,12,20,1.0,0,{},True,59,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59,3251,False,False,32018R1999_qwen2.5-coder:32b_one-shot_20250421_190007.jsonld,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,zero-shot,True,0,0.23076923076923078,0.2727272727272727,0.24999999999999994,3,10,8,1,2,0,0.3333333333333333,1.0,0.5,1,1,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,1,2,0.5,0.3333333333333333,0.4,0,1,6,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.625,0.5555555555555556,0.5882352941176471,5,3,4,8,0.2857142857142857,0.6666666666666666,0.4,4,10,2,0.14285714285714285,0.3333333333333333,0.2,1,6,2,1.0,0,{},True,11,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2850,False,True,32014R0256_gpt-4o-2024-08-06_zero-shot_20250421_205145.jsonld,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,gpt-4o-2024-08-06,one-shot,True,0,0.5384615384615384,0.7777777777777778,0.6363636363636364,7,6,2,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,1,1,2,0.5,0.3333333333333333,0.4,0,1,0,0.0,0.0,0.0,2,3,0,0.4,1.0,0.5714285714285715,0.75,0.75,0.75,6,2,2,8,0.6428571428571429,1.0,0.782608695652174,9,5,0,0.5714285714285714,1.0,0.7272727272727273,4,3,0,1.0,0,{},True,13,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,3638,False,True,32014R0256_gpt-4o-2024-08-06_one-shot_20250421_205157.jsonld,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,13,16,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,1,16,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.125,0.125,0.125,1,7,7,8,0.0,0.0,0.0,0,14,3,0.0,0.0,0.0,0,7,0,1.0,0,{},True,16,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2317,False,False,32014R0256_qwen2.5-coder:32b_zero-shot_20250421_190035.jsonld,File not generated or found,
EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3062,False,False,32014R0256_qwen2.5-coder:32b_one-shot_20250421_190121.jsonld,Expecting value: line 1 column 1 (char 0),experiment-2-jsonld/results/EU_32014R0256_Title_0_Chapter_0_Section_0_Article_03/32014R0256_qwen2.5-coder:32b_one-shot_20250421_190121.jsonld
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,zero-shot,True,0,0.29411764705882354,0.29411764705882354,0.29411764705882354,5,12,12,3,0,0,1.0,1.0,1.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,2,0,0.3333333333333333,1.0,0.5,1,1,12,0.5,0.07692307692307693,0.13333333333333336,0,7,0,0.0,0.0,0.0,0.5833333333333334,0.7,0.6363636363636365,7,5,3,12,0.3333333333333333,0.46153846153846156,0.3870967741935484,6,12,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,2,7,7,1.0,0,{},True,20,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,3375,False,True,32018L2001_gpt-4o-2024-08-06_zero-shot_20250421_205209.jsonld,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,gpt-4o-2024-08-06,one-shot,True,0,0.6470588235294118,0.7333333333333333,0.6875,11,6,4,3,0,0,1.0,1.0,1.0,1,1,0,0.5,1.0,0.6666666666666666,0,0,0,0.0,0.0,0.0,2,1,2,0.6666666666666666,0.5,0.5714285714285715,1,1,0,0.5,1.0,0.6666666666666666,4,3,2,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.75,0.8181818181818182,0.7826086956521738,9,3,2,12,0.7222222222222222,0.8666666666666667,0.7878787878787877,13,5,2,0.6666666666666666,0.75,0.7058823529411765,6,3,2,1.0,0,{},True,27,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27,5267,False,True,32018L2001_gpt-4o-2024-08-06_one-shot_20250421_205225.jsonld,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,17,20,0,3,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,20,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.08333333333333333,0.09090909090909091,0.08695652173913043,1,11,10,12,0.0,0.0,0.0,0,18,5,0.0,0.0,0.0,0,9,0,1.0,0,{},True,20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,4598,False,False,32018L2001_qwen2.5-coder:32b_zero-shot_20250421_195933.jsonld,File not generated or found,
EU_32018L2001_Title_0_Chapter_0_Section_0_Article_25,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,zero-shot,True,0,0.18181818181818182,0.16666666666666666,0.17391304347826086,2,9,10,1,2,0,0.3333333333333333,1.0,0.5,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,1,8,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.5,0.3,0.37499999999999994,3,3,7,6,0.16666666666666666,0.4,0.23529411764705882,2,10,3,0.125,0.2,0.15384615384615385,1,7,4,1.0,0,{},True,12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3605,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205237.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,gpt-4o-2024-08-06,one-shot,True,0,0.36363636363636365,0.5,0.4210526315789474,4,7,4,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,6,2,0.0,0.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,5,1,2,6,0.5833333333333334,0.7777777777777778,0.6666666666666666,7,5,2,0.5,1.0,0.6666666666666666,4,4,0,1.0,0,{},True,12,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,3570,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205249.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,11,23,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,23,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.16666666666666666,0.125,0.14285714285714288,1,5,7,6,0.0,0.0,0.0,0,12,3,0.0,0.0,0.0,0,8,0,1.0,0,{},True,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1807,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_190149.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_7_Section_3_Article_58,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,11,23,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,23,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.15384615384615383,1,5,6,6,0.0,0.0,0.0,0,12,3,0.0,0.0,0.0,0,8,1,1.0,0,{},True,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1959,False,False,32018R1999_qwen2.5-coder:32b_one-shot_20250421_190226.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,gpt-4o-2024-08-06,zero-shot,True,0,0.3333333333333333,0.22727272727272727,0.27027027027027023,5,10,17,1,2,0,0.3333333333333333,1.0,0.5,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0.0,0.0,0.0,2,1,0,0.6666666666666666,1.0,0.8,1,1,12,0.5,0.07692307692307693,0.13333333333333336,0,6,4,0.0,0.0,0.0,0.6,0.5454545454545454,0.5714285714285713,6,4,5,10,0.3333333333333333,0.5555555555555556,0.4166666666666667,5,10,4,0.125,0.16666666666666666,0.14285714285714288,1,7,5,1.0,0,{},True,34,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,34,3818,False,True,32018R1999_gpt-4o-2024-08-06_zero-shot_20250421_205303.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,gpt-4o-2024-08-06,one-shot,True,0,0.5333333333333333,0.7272727272727273,0.6153846153846153,8,7,3,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,3,0,1,1.0,0.75,0.8571428571428571,1,1,0,0.5,1.0,0.6666666666666666,0,6,2,0.0,0.0,0.0,0.8,0.8,0.8000000000000002,8,2,2,10,0.4666666666666667,0.7,0.56,7,8,3,0.25,0.5,0.3333333333333333,2,6,2,1.0,0,{},True,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,15,3933,False,True,32018R1999_gpt-4o-2024-08-06_one-shot_20250421_205313.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,15,35,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,2,35,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,1,9,6,10,0.0,0.0,0.0,0,15,4,0.0,0.0,0.0,0,8,1,1.0,0,{},True,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35,3592,False,False,32018R1999_qwen2.5-coder:32b_zero-shot_20250421_190311.jsonld,File not generated or found,
EU_32018R1999_Title_0_Chapter_2_Section_0_Article_14,qwen2.5-coder:32b,one-shot,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,False,False,,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,gpt-4o-2024-08-06,zero-shot,True,0,0.11538461538461539,0.2,0.14634146341463417,3,23,12,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5,0,0,0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,1,1,12,0.5,0.07692307692307693,0.13333333333333336,0,9,0,0.0,0.0,0.0,0.4375,0.7777777777777778,0.56,7,9,2,16,0.125,0.375,0.1875,3,21,5,0.09090909090909091,0.16666666666666666,0.11764705882352942,1,10,5,1.0,0,{},True,18,0.3333333333333333,1.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,3393,False,True,32009L0028_gpt-4o-2024-08-06_zero-shot_20250421_205328.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,gpt-4o-2024-08-06,one-shot,True,0,0.5384615384615384,0.6086956521739131,0.5714285714285715,14,12,9,3,0,0,1.0,1.0,1.0,1,2,1,0.3333333333333333,0.5,0.4,0,0,0,0.0,0.0,0.0,6,3,1,0.6666666666666666,0.8571428571428571,0.75,2,0,0,1.0,1.0,1.0,2,7,7,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.75,1.0,0.8571428571428571,12,4,0,16,0.5833333333333334,0.6086956521739131,0.5957446808510638,14,10,9,0.36363636363636365,0.36363636363636365,0.36363636363636365,4,7,7,1.0,0,{},True,41,0.3333333333333333,0.5,0.4,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,41,6995,False,True,32009L0028_gpt-4o-2024-08-06_one-shot_20250421_205353.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,26,34,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0,2,34,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0625,0.2,0.09523809523809523,1,15,4,16,0.0,0.0,0.0,0,24,2,0.0,0.0,0.0,0,11,0,1.0,0,{},True,34,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,2134,False,False,32009L0028_qwen2.5-coder:32b_zero-shot_20250421_201715.jsonld,File not generated or found,
EU_32009L0028_Title_0_Chapter_0_Section_0_Article_17,qwen2.5-coder:32b,one-shot,True,0,0.0,0.0,0.0,0,26,49,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0,2,49,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0625,0.2,0.09523809523809523,1,15,4,16,0.0,0.0,0.0,0,24,4,0.0,0.0,0.0,0,11,0,1.0,0,{},True,49,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,3632,False,False,32009L0028_qwen2.5-coder:32b_one-shot_20250421_201802.jsonld,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,zero-shot,True,0,0.25,0.09090909090909091,0.13333333333333333,2,6,20,1,2,0,0.3333333333333333,1.0,0.5,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,1,19,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444444,0.5333333333333333,4,2,5,6,0.2222222222222222,0.2,0.2105263157894737,2,7,8,0.2,0.1111111111111111,0.14285714285714285,1,4,8,1.0,0,{},True,23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3459,False,True,32008R1099_gpt-4o-2024-08-06_zero-shot_20250421_205408.jsonld,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,gpt-4o-2024-08-06,one-shot,True,0,1.0,0.6153846153846154,0.761904761904762,8,0,5,3,0,0,1.0,1.0,1.0,1,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,1,0,1,1.0,0.5,0.6666666666666666,3,0,0,1.0,1.0,1.0,1.0,0.5454545454545454,0.7058823529411764,6,0,5,6,1.0,0.6923076923076923,0.8181818181818181,9,0,4,1.0,1.0,1.0,5,0,0,1.0,0,{},True,19,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,4267,False,False,32008R1099_gpt-4o-2024-08-06_one-shot_20250421_205424.jsonld,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,zero-shot,True,0,0.0,0.0,0.0,0,8,22,0,3,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,22,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.15384615384615383,1,5,6,6,0.0,0.0,0.0,0,9,3,0.0,0.0,0.0,0,5,0,1.0,0,{},True,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1563,False,False,32008R1099_qwen2.5-coder:32b_zero-shot_20250421_194224.jsonld,File not generated or found,
EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04,qwen2.5-coder:32b,one-shot,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1500,False,False,32008R1099_qwen2.5-coder:32b_one-shot_20250421_194253.jsonld,Expecting value: line 1 column 1 (char 0),experiment-2-jsonld/results/EU_32008R1099_Title_0_Chapter_0_Section_0_Article_04/32008R1099_qwen2.5-coder:32b_one-shot_20250421_194253.jsonld
